name,rent,area,x,y,rent/area
泰业公寓,9167 ,103.0 ,121.481094,31.26257823,89
石光小区,6550 ,73.6 ,121.4256794,31.2540385,89
南阳小区,9509 ,66.5 ,121.4460813,31.22965416,143
双峰小区,8580 ,77.3 ,121.4453179,31.18284803,111
零陵小区,5962 ,40.8 ,121.4394461,31.18910741,146
东方金座,8500 ,113.3 ,121.5271032,31.21065601,75
泰宸雅苑,2750 ,91.7 ,121.2450858,31.40635131,30
塘和家园德悦苑,3080 ,81.1 ,121.2486395,31.10177497,38
远香舫新苑,4070 ,113.1 ,121.2528412,31.36018615,36
金恒小区,3400 ,34.7 ,121.532629,31.18620021,98
依水园,4400 ,67.7 ,121.5057145,31.12480033,65
曙光苑,6050 ,134.4 ,121.3227757,31.30209967,45
东苑佳和园,2750 ,72.4 ,121.4301993,31.01426635,38
三桥小区,5280 ,86.6 ,121.6043072,31.22409424,61
申江新苑,9667 ,101.8 ,121.4975215,31.22218332,95
虹莘新村,4290 ,67.0 ,121.3794395,31.13032617,64
大居苑,12100 ,140.7 ,121.5244075,31.27833292,86
放生池花园,7500 ,187.5 ,121.2119275,31.02462813,40
宝宸花园,11500 ,145.6 ,121.4881029,31.39368844,79
海洪小区,6233 ,45.5 ,121.4445572,31.24135887,137
幸福小区,7150 ,51.1 ,121.4264687,31.21117823,140
香杉园,16500 ,110.0 ,121.4772546,31.28592856,150
强家渡小区,4785 ,33.7 ,121.4013012,31.22153513,142
东方冠郡,2797 ,93.2 ,121.6508798,31.03181127,30
临港海滨国际花园,2200 ,84.6 ,121.8541403,30.86974364,26
新城枫景,3905 ,93.0 ,121.2544065,31.40036974,42
海德花园,17967 ,268.2 ,121.4175749,31.39296998,67
绿地康桥新苑,4469 ,69.8 ,121.5594249,31.14002454,64
名嘉新苑,10230 ,131.2 ,121.532019,31.14570827,78
文景苑,4909 ,90.9 ,121.2296598,31.04282071,54
三花现代城,6076 ,70.7 ,121.4719829,31.32125687,86
海派青城,3443 ,66.2 ,121.3103703,31.06749037,52
绿地崴廉公寓,4881 ,93.9 ,121.6092452,31.29513705,52
航城园,3300 ,71.7 ,121.747369,31.14973376,46
美兰金邸,13530 ,211.4 ,121.3539079,31.39893419,64
罗阳七村,5067 ,61.8 ,121.3955675,31.12507376,82
润渡佳苑,3850 ,124.2 ,121.2215834,31.27060418,31
邮电新村,5047 ,36.6 ,121.4911682,31.27322291,138
万科阳光苑,4208 ,85.9 ,121.3190146,31.3174249,49
沪昌公寓,9240 ,106.2 ,121.5107724,31.30612484,87
宜川五村,4950 ,70.7 ,121.4396152,31.26370604,70
丽景苑,5970 ,74.6 ,121.4129243,31.19729877,80
莱茵半岛,8708 ,150.1 ,121.5322555,31.30879867,58
申江豪城,8567 ,124.2 ,121.4957074,31.16616019,69
怡福苑,7167 ,87.4 ,121.5142517,31.29373584,82
东方龙苑,7960 ,109.0 ,121.5278383,31.20378502,73
临汾名城,7260 ,99.5 ,121.461809,31.31708172,73
曹杨二村,5808 ,50.9 ,121.4150588,31.23716432,114
东旺名苑,8080 ,87.8 ,121.4990775,31.15896242,92
上海师大新村,5698 ,60.0 ,121.4135006,31.1611035,95
明园小安桥,15530 ,129.4 ,121.4187224,31.18659539,120
金色家园,22183 ,153.0 ,121.463169,31.24012192,145
浣纱六村,4862 ,35.5 ,121.5293139,31.29979932,137
李子园公寓,2299 ,12.5 ,121.3767456,31.27002109,184
美兰湖中华园,4884 ,99.7 ,121.3551152,31.4101793,49
天乐新村,2600 ,65.0 ,121.2316221,31.02567998,40
学林苑,5800 ,109.4 ,121.3798706,31.31561118,53
祥宾新村,2750 ,70.5 ,121.2655984,31.24386368,39
新成八坊,3630 ,100.8 ,121.2635343,31.38744757,36
华亭新家银杏苑,3612 ,73.7 ,121.1886446,31.01387755,49
正峰苑,5280 ,86.6 ,121.3789936,31.09403499,61
印象春城,4424 ,68.1 ,121.5859928,31.11728809,65
淀湖山庄,3300 ,80.5 ,121.0606679,31.10931723,41
阳光苑,5201 ,91.2 ,121.3190135,31.31742166,57
嘉骏香山苑,5000 ,76.9 ,121.4663524,31.33738012,65
正旺苑,7040 ,95.1 ,121.598936,31.27320063,74
西郊美德苑,6066 ,93.3 ,121.2655637,31.1692336,65
丽水豪庭,5492 ,116.9 ,121.281774,31.11493319,47
紫竹半岛花园,6252 ,80.2 ,121.4623862,31.02889367,78
真建一小区,3900 ,60.0 ,121.3762971,31.26344601,65
鑫龙苑,7975 ,106.3 ,121.4436451,31.15983021,75
甘泉苑,4593 ,55.3 ,121.4245774,31.27368733,83
安居金祁新城,4946 ,73.8 ,121.3813047,31.29532248,67
华一小区,3740 ,42.0 ,121.4651507,31.30094126,89
市政馨苑,6188 ,68.8 ,121.4090345,31.25518195,90
凉城四村,5243 ,51.4 ,121.4684398,31.29489672,102
盛世年华,15302 ,113.3 ,121.5347312,31.23114587,135
桃浦新家园,2968 ,22.0 ,121.3427848,31.28966779,135
丽水湾,2200 ,88.0 ,121.3814722,30.89870783,25
东兰雅苑,3200 ,160.0 ,121.3767118,31.15351626,20
中冶祥腾宝月花园,3630 ,95.5 ,121.407016,31.42592591,38
红明一村,4914 ,40.0 ,121.3704416,31.16055888,123
万科琥珀郡园,5757 ,99.3 ,121.3581175,31.3945414,58
公元新村,2500 ,45.5 ,121.5726301,31.12383264,55
繁盛苑,4605 ,57.6 ,121.388995,31.06364769,80
林水美地苑,7431 ,121.8 ,121.3543177,31.12083464,61
明天华城,3516 ,38.2 ,121.57521,31.10385304,92
大江苑,5143 ,119.6 ,121.2385708,31.02974457,43
申华公寓,5683 ,113.7 ,121.6756289,31.19820254,50
水岸家苑,2720 ,113.3 ,121.4262979,30.98774704,24
住友嘉馨名园,4400 ,115.8 ,121.247502,31.4018535,38
和合新村,3656 ,23.6 ,121.5704583,31.153779,155
海湾艺墅,1980 ,99.0 ,121.5220428,30.8254404,20
久事西郊名墅,21000 ,207.9 ,121.3023566,31.18422419,101
韵都城,8763 ,109.5 ,121.5396727,31.28990069,80
泰山三村,5720 ,59.0 ,121.4440274,31.26071654,97
和平花苑,10186 ,100.9 ,121.5017941,31.27359542,101
当代新华,19594 ,167.5 ,121.4153621,31.20422119,117
锦华茗园,5000 ,122.0 ,121.3278026,31.25627893,41
博泰景苑,4455 ,114.2 ,121.1471052,31.30306533,39
广虹公寓,4664 ,93.3 ,121.2635042,31.17360783,50
檀乡湾,3722 ,67.7 ,121.4128269,31.35936358,55
新里米兰公寓,3483 ,87.1 ,121.2544009,31.32950045,40
长达佳苑,2640 ,80.0 ,121.5720925,31.0282217,33
帕缇欧香苑,9554 ,207.7 ,121.1184566,31.14196367,46
西上海名邸,2899 ,41.4 ,121.1637042,31.28850262,70
紫晶南园,3685 ,75.2 ,121.4556011,31.0399718,49
华亭公寓,2675 ,68.6 ,121.4455817,31.21638881,39
宜川六村,4259 ,40.6 ,121.4324031,31.26065025,105
福建中路195弄,4350 ,40.7 ,121.4768884,31.23599076,107
沪金大楼,4500 ,500.0 ,121.4653871,31.24815249,9
北海大厦,3179 ,106.0 ,121.4393301,31.18556001,30
灵广花园,4200 ,107.7 ,121.4580792,31.25844004,39
娄山关路810弄,3300 ,63.5 ,121.4010598,31.21453123,52
振光大厦,2950 ,89.4 ,121.3781094,31.24973205,33
国贸花园,5733 ,119.4 ,121.4818999,31.26031316,48
上海之春,5803 ,138.2 ,121.4768161,31.24546165,42
丰盛雅苑,300 ,150.0 ,121.3282632,31.2483799,2
胶州路11弄,8250 ,71.1 ,121.4407252,31.22668936,116
东明广场,13200 ,150.0 ,121.5159496,31.22984135,88
海关大楼,4300 ,71.7 ,121.4855807,31.23872107,60
翡翠湾公寓,2805 ,127.5 ,121.553217,31.24299117,22
东新大厦,15400 ,155.6 ,121.4775941,31.23086668,99
东门路48号,3177 ,79.4 ,121.4963947,31.22782703,40
海昌苑,6380 ,135.7 ,121.487388,31.26033921,47
锦苑,8305 ,80.6 ,121.4436431,31.2227444,103
虹枫大楼,4653 ,101.2 ,121.4263633,31.19627425,46
祥和尊邸,7700 ,145.3 ,121.3750528,31.24567412,53
汇华花园,5225 ,104.5 ,121.5693512,31.11688775,50
实华公寓,18700 ,187.0 ,121.480023,31.21668479,100
国威大厦,5800 ,101.8 ,121.5348578,31.27577639,57
新明大楼,7304 ,70.2 ,121.5142053,31.22854674,104
新光大楼,7400 ,71.8 ,121.5137048,31.22859745,103
城丰路15弄,2750 ,152.8 ,121.6774205,31.18998089,18
江东路1441弄,2860 ,124.3 ,121.5406896,31.3670812,23
嘉怡坊,3960 ,74.7 ,121.446559,31.31267686,53
同心路116弄,4733 ,55.0 ,121.473016,31.26878168,86
锦秋路1188弄,3300 ,64.7 ,121.3794309,31.32124177,51
同心路93弄,3500 ,40.2 ,121.4740247,31.26855782,87
天际蓝桥,2550 ,62.2 ,121.3346813,31.26241354,41
茂盛大厦,16500 ,160.2 ,121.4514517,31.23484033,103
乌鲁木齐北路100弄,7700 ,70.0 ,121.4367268,31.22566512,110
曹杨路280弄,3750 ,50.0 ,121.4170623,31.2354694,75
国济路16弄,6930 ,59.7 ,121.5118808,31.30374055,116
三泉路332弄,3100 ,58.5 ,121.4369569,31.30818026,53
金瓯万国大厦,15208 ,121.7 ,121.4649901,31.23583804,125
博泰新苑,1250 ,125.0 ,121.1469304,31.30313743,10
京都苑,9900 ,123.8 ,121.3472929,31.15422039,80
凯虹家园,7500 ,113.6 ,121.4879798,31.25771906,66
惠达大厦,29700 ,300.0 ,121.4795585,31.21836593,99
中通大厦,4050 ,61.4 ,121.528383,31.27148115,66
桃花源新村,3575 ,127.7 ,121.246071,31.38315246,28
连波路228弄,2300 ,45.1 ,121.5491443,31.19370054,51
中原证券大厦,8200 ,134.4 ,121.4827693,31.27822237,61
通达大厦,7200 ,94.7 ,121.4932496,31.21893988,76
建国西路44号,8250 ,64.0 ,121.4617755,31.21061115,129
华丰佳园,5550 ,94.1 ,121.4979339,31.16179878,59
绿地东上海,5654 ,84.4 ,121.5158066,31.29404029,67
解放街132号,3080 ,60.4 ,121.304537,31.29160762,51
东元大楼,7700 ,113.2 ,121.4077828,31.24193911,68
北城公寓,8873 ,89.6 ,121.4745188,31.27037364,99
吴杨路100弄,4510 ,118.7 ,121.2934098,31.2726252,38
久乐大厦,6500 ,77.4 ,121.4733508,31.27495323,84
清河路34弄,3080 ,88.0 ,121.2440138,31.38751896,35
蕃瓜弄小区,8800 ,107.3 ,121.4568357,31.24800984,82
巷欧华苑,3080 ,146.7 ,121.1936537,31.15519632,21
华苑大厦,11000 ,146.7 ,121.4289897,31.18370894,75
欧风花都,6267 ,125.3 ,121.3799269,31.15350599,50
本溪路149弄,2600 ,32.9 ,121.5116843,31.27813456,79
控江路1455弄,3900 ,65.0 ,121.5200363,31.27816571,60
新月福邸,3433 ,101.0 ,121.4280914,31.40666159,34
福赐新苑,7480 ,120.6 ,121.4770395,31.29879624,62
梓潼公寓,6600 ,129.4 ,121.5702296,31.12159291,51
金纺苑,5750 ,97.5 ,121.4012492,31.26058195,59
鹤林路250弄,1980 ,86.1 ,121.3953342,31.45401392,23
长江路780弄,3960 ,82.5 ,121.4826485,31.3483348,48
双辽支路70弄,3217 ,40.2 ,121.5119963,31.27327389,80
中邮苑,8500 ,92.4 ,121.4389978,31.23162205,92
临汾路1515弄,2800 ,47.5 ,121.4337619,31.30863096,59
康馨家园,6820 ,117.6 ,121.4216559,31.16056506,58
广虹二村,4400 ,74.6 ,121.3998443,31.18651423,59
东苑世纪茗苑,8800 ,139.7 ,121.3728376,31.11171026,63
北中路278弄,4167 ,68.3 ,121.552161,31.18487625,61
京华路187弄,3960 ,77.6 ,121.267573,31.17107212,51
西谈家渡路17弄,6200 ,72.1 ,121.4168808,31.23687691,86
大木桥路450弄,5500 ,64.7 ,121.4579757,31.19729951,85
明德坊,8000 ,89.9 ,121.4688947,31.20407925,89
虹临大厦,8580 ,99.8 ,121.4872696,31.26543743,86
莲中路250弄,4510 ,73.9 ,121.5535915,31.18359024,61
宏莲馨苑,7425 ,137.5 ,121.545683,31.18772515,54
广虹商苑,4950 ,110.0 ,121.2724801,31.17046398,45
志丹公寓,8250 ,121.3 ,121.424897,31.27027468,68
华盛名门,6050 ,140.7 ,121.6876374,31.19615314,43
芙蓉新村,3500 ,109.4 ,121.1561458,31.29451814,32
枫林雅苑,10000 ,344.8 ,121.5891249,31.03341498,29
碧云公寓,8800 ,108.6 ,121.4076814,31.21616838,81
三泉路517弄,3050 ,47.7 ,121.4352735,31.31096864,64
临汾路1564弄,2500 ,42.4 ,121.4326477,31.31231977,59
浦城苑,2200 ,100.0 ,121.465612,30.91529795,22
石家街60弄,3300 ,67.3 ,121.576812,31.34721983,49
翔封公寓,4675 ,106.3 ,121.2920677,31.27243708,44
临汾路1565弄,3000 ,50.0 ,121.4324952,31.31141635,60
富锦路1659弄,2720 ,71.6 ,121.43473,31.40628197,38
卫星东路50弄,1650 ,97.1 ,121.7577038,31.04515396,17
新陈路428弄,4300 ,79.6 ,121.5612862,31.18200022,54
长芝大厦,8580 ,107.3 ,121.4202236,31.22787409,80
妙境路338弄,3850 ,87.5 ,121.684724,31.19628517,44
明纶园,4300 ,86.0 ,121.5595441,31.14770674,50
临汾路1231弄,3200 ,47.1 ,121.4383549,31.31240628,68
海州路105弄,2500 ,36.8 ,121.5437207,31.27011717,68
医院路21弄,3300 ,113.8 ,121.1109208,31.15132021,29
新黄路11弄,3410 ,103.3 ,121.2122751,31.26930084,33
沪航公寓,3850 ,116.7 ,121.5912885,31.03096274,33
法华门大厦,15400 ,154.0 ,121.4193329,31.20746981,100
天宝路388弄,3900 ,49.4 ,121.4941102,31.26861287,79
景舒苑四村,3700 ,86.0 ,121.4917454,31.07569528,43
临汾路828弄,2800 ,38.9 ,121.4465607,31.31346631,72
长城中环墅,9000 ,183.7 ,121.6245052,31.18626006,49
翠珠大厦,6600 ,140.4 ,121.6950992,31.19590779,47
南华城,4217 ,87.9 ,121.5435349,31.12227686,48
水电路1344弄,3000 ,42.9 ,121.4708354,31.29650063,70
洛川东路352弄,3000 ,34.5 ,121.4579116,31.27182385,87
东苑米蓝城,5353 ,90.7 ,121.3516747,31.17409594,59
高昌路105弄,2300 ,82.1 ,121.2384782,31.37537517,28
百联公寓,2640 ,85.2 ,121.5928061,31.03560274,31
长寿苑,11733 ,106.7 ,121.4321458,31.24023461,110
瑞金南苑,12167 ,141.5 ,121.4625215,31.2020731,86
国顺路300弄,4200 ,53.2 ,121.5079694,31.29425349,79
闵富大厦,10450 ,145.1 ,121.3706264,31.10759023,72
北中路280弄,3300 ,48.5 ,121.5532724,31.18560965,68
西谈家渡路39弄,3200 ,34.8 ,121.41729,31.23649186,92
新领地,4275 ,51.5 ,121.4576084,31.26893178,83
曹建路201弄,4180 ,87.1 ,121.4340411,31.0935288,48
颛兴路180弄,3960 ,76.2 ,121.3920072,31.06849672,52
开鲁路382弄,2700 ,42.2 ,121.5288177,31.32720724,64
银河经典苑,14117 ,155.1 ,121.5330674,31.27012578,91
天山西路199弄,7480 ,99.7 ,121.3670734,31.21826626,75
迎园中路281弄,3080 ,90.6 ,121.2638544,31.38449698,34
帝景园,4015 ,118.1 ,121.4160664,31.00220511,34
宇泰景苑,6800 ,81.0 ,121.4986971,31.26580843,84
宝林路50弄,4400 ,95.7 ,121.4860479,31.40357593,46
静安国际广场,16000 ,152.4 ,121.4435951,31.23270168,105
牡丹江路182弄,2700 ,49.1 ,121.4932634,31.37966475,55
广中路556号,4200 ,58.3 ,121.4639834,31.28186319,72
打虎山路1弄,7150 ,82.2 ,121.506681,31.2707523,87
东方佳苑,9400 ,130.6 ,121.5140441,31.19628943,72
金羽名庭,10018 ,99.2 ,121.4767472,31.24871204,101
解放街68弄,3300 ,52.4 ,121.3033498,31.29328427,63
京华路439弄,4400 ,77.2 ,121.2696799,31.17352595,57
宜嘉苑,5050 ,97.1 ,121.602798,31.28918155,52
爱博大厦,24200 ,242.0 ,121.4417477,31.1906258,100
宛平南路170弄,4550 ,46.0 ,121.4414043,31.19590519,99
京城大厦,10219 ,131.0 ,121.5126597,31.2174068,78
鸿宝新村,1980 ,55.0 ,121.4252853,30.99434157,36
国中酒店公寓,11963 ,149.5 ,121.5000669,31.27516681,80
中环锦园,8759 ,104.3 ,121.4076339,31.27097768,84
申晖大楼,11200 ,125.8 ,121.464297,31.19914705,89
锦川公寓,6050 ,137.5 ,121.4652702,31.04396734,44
康桥月苑,3456 ,72.0 ,121.5914461,31.12918926,48
河滨豪园,15000 ,151.5 ,121.4755996,31.24309616,99
欧高路138弄,4730 ,84.5 ,121.5731826,31.35148216,56
天宝路410弄,4200 ,50.0 ,121.4942314,31.26884904,84
漠河路1100弄,2970 ,70.7 ,121.4634697,31.40946238,42
扬波大厦,10450 ,112.4 ,121.4717508,31.2569566,93
四达路25弄,3050 ,34.3 ,121.4859526,31.26871477,89
辉河路59弄,7480 ,102.5 ,121.4936707,31.29112039,73
三泉路510弄,3150 ,43.2 ,121.4375729,31.31086001,73
新黄路15号,3080 ,81.1 ,121.2121284,31.26918544,38
小木桥路101弄,5800 ,63.7 ,121.4523224,31.20181515,91
佳林路919弄,4950 ,79.8 ,121.6077604,31.268239,62
新德路506弄,5280 ,107.8 ,121.6888955,31.19903359,49
皇宫半岛,4950 ,247.5 ,121.7783877,31.04429303,20
天宝路358弄,3800 ,45.2 ,121.4940042,31.26828841,84
华江路121弄,3850 ,64.2 ,121.3375241,31.25651321,60
新德路386弄,3850 ,80.2 ,121.6870331,31.19996188,48
四元路20弄,2040 ,48.6 ,121.4301749,31.41511614,42
中山北路2165弄,3800 ,41.8 ,121.4237156,31.24900625,91
菊花苑,2668 ,72.1 ,121.4339897,30.99380975,37
日月星辰,13475 ,113.2 ,121.4367445,31.24394943,119
前哨路231弄,4235 ,114.5 ,121.7182507,31.24124642,37
怡甸公寓,12100 ,116.3 ,121.4366124,31.23180138,104
奎照路4弄,4510 ,55.7 ,121.4764584,31.30181085,81
东方夏威夷,11000 ,289.5 ,121.5876491,31.03731821,38
海联大厦,4267 ,61.8 ,121.5313083,31.24432039,69
永业大楼,7480 ,59.8 ,121.4651184,31.22287281,125
南吉公寓,16280 ,127.2 ,121.4815686,31.2167057,128
阳光花园,9350 ,217.4 ,121.3360211,31.10092429,43
法华镇路878弄,3500 ,32.7 ,121.4150367,31.20898151,107
场中路2601弄,4000 ,57.1 ,121.4354686,31.30749212,70
欣绿名苑,9093 ,216.5 ,121.3500078,31.08404591,42
桃源公寓,4400 ,74.6 ,121.5801308,31.12124189,59
浦沁苑,6600 ,113.8 ,121.5924839,31.27735487,58
四合加苑,2750 ,229.2 ,121.6887282,30.93118797,12
中山北路2185弄,3433 ,37.3 ,121.423515,31.24896969,92
三兴大楼,6050 ,56.5 ,121.456281,31.25395635,107
华清名苑,9900 ,107.6 ,121.4702335,31.26607301,92
横港路133号,3960 ,104.2 ,121.2580715,31.11425612,38
天宝西路258弄,7150 ,92.9 ,121.487845,31.27627001,77
蒲淞北路19号,4400 ,57.1 ,121.3702239,31.2195441,77
华丰大楼,7150 ,86.1 ,121.5090843,31.29331929,83
荷景苑,4180 ,139.3 ,121.1147152,31.15596452,30
眉州路432弄,4350 ,51.8 ,121.5300691,31.2647258,84
周东新村,3135 ,53.1 ,121.5822262,31.12508355,59
保德路425弄,3850 ,52.7 ,121.4539619,31.318159,73
虹梅南路126弄,4620 ,66.0 ,121.4114152,31.14121096,70
川环南路408弄,4400 ,91.7 ,121.700826,31.19084095,48
建设路39弄,3410 ,94.7 ,121.4194658,31.0005352,36
开隆公寓,9900 ,123.8 ,121.4779326,31.28848827,80
虹华大楼,7150 ,91.7 ,121.4675817,31.28917532,78
上川路1638弄,3850 ,80.2 ,121.6630159,31.27966249,48
三泉路424弄,4620 ,60.0 ,121.437682,31.31017255,77
北大街127弄,2750 ,56.1 ,121.2446384,31.38963415,49
青溪新村,2860 ,89.4 ,121.1083545,31.15407527,32
龙祥公寓,6600 ,124.5 ,121.3473543,31.10077683,53
汇达苑,6050 ,86.4 ,121.4337753,31.15148937,70
新德路502弄,4400 ,84.6 ,121.689359,31.1991154,52
城南路198号,2530 ,101.2 ,121.7465056,31.04231059,25
大运盛城,8800 ,117.3 ,121.516092,31.2865944,75
新川路742弄,4070 ,72.7 ,121.6874711,31.19314996,56
佳木斯路299号,4730 ,65.7 ,121.5336801,31.29793678,72
通德苑,9350 ,121.4 ,121.4932671,31.29502961,77
微山新村,3800 ,42.7 ,121.5107243,31.21134578,89
国鑫大厦,16500 ,155.7 ,121.428583,31.23884886,106
江浦路2009弄,4000 ,51.3 ,121.512204,31.28214911,78
牡丹锦苑,11000 ,180.3 ,121.4802158,31.40323676,61
场中路2401弄,3000 ,38.0 ,121.438878,31.30880225,79
武宁苑,8250 ,103.1 ,121.4141181,31.24609506,80
商建大楼,7113 ,86.7 ,121.4861576,31.28894512,82
长青教师公寓,5500 ,72.4 ,121.482688,31.17637942,76
西泥路139弄,3190 ,61.3 ,121.6983672,31.19996809,52
洛川中路1100弄,3433 ,40.4 ,121.445432,31.26496153,85
新华商务大楼,13200 ,120.0 ,121.4191137,31.20855415,110
安康大楼,10450 ,105.6 ,121.5012223,31.26127101,99
体育场路22支弄,3080 ,106.2 ,121.449165,30.91711885,29
华盛大公馆,17600 ,135.4 ,121.4626492,31.23664622,130
福海公寓,22122 ,184.4 ,121.4649515,31.23968713,120
景凤路380弄,3685 ,49.8 ,121.4557904,31.32243711,74
殷行路430弄,3740 ,55.8 ,121.5331289,31.33198489,67
和新小区,3777 ,42.9 ,121.4469159,31.31212047,88
吴中路940弄,3800 ,50.0 ,121.3850648,31.181026,76
塔城路685弄,3245 ,87.7 ,121.2358355,31.3754626,37
航兴北路95弄,4950 ,115.1 ,121.5904929,31.03011425,43
仁德苑,13750 ,183.3 ,121.4847493,31.30711763,75
汇城公寓,3685 ,102.4 ,121.2313993,31.37673404,36
舒城苑,5830 ,88.3 ,121.4304205,31.13151619,66
共和新路4605弄,6105 ,79.3 ,121.4441558,31.31887954,77
雅庐苑,13200 ,107.3 ,121.4809052,31.21430918,123
新德路341弄,3740 ,66.8 ,121.6941909,31.19990326,56
十字街大楼,2750 ,83.3 ,121.7504166,31.04791408,33
双阳路50弄,4620 ,53.7 ,121.5335136,31.27367854,86
东源大厦,10175 ,104.9 ,121.5148928,31.21270841,97
环龙公寓,10725 ,151.1 ,121.5543431,31.19218863,71
三泉路415弄,4114 ,52.7 ,121.4356524,31.30963988,78
上中西路767弄,4400 ,67.7 ,121.4125168,31.13201641,65
吴淞新城,5867 ,94.6 ,121.4927755,31.37343622,62
蓬莱大厦,14300 ,114.4 ,121.4855094,31.21680949,125
恒业路118弄,4400 ,40.0 ,121.4714247,31.27042983,110
广中路558号,3300 ,41.3 ,121.4638984,31.28186983,80
梅陇路394弄,4950 ,66.9 ,121.4116134,31.13919809,74
石皮路89弄,3300 ,58.9 ,121.6982207,31.1986601,56
隆昌路700弄,4143 ,56.8 ,121.5336314,31.28441099,73
庆安苑,3850 ,75.5 ,121.431137,31.408344,51
创联金海花苑,15767 ,204.8 ,121.6476555,31.27106261,77
安龙大楼,8250 ,94.8 ,121.3888444,31.21365869,87
南市街16弄,3300 ,63.5 ,121.6999276,31.19814675,52
闻喜路251弄,2860 ,39.7 ,121.4558891,31.30958412,72
丰镇路55弄,11000 ,132.5 ,121.4746886,31.30660399,83
玉屏南路329号,3630 ,33.9 ,121.4029062,31.21453852,107
爱乐大厦,10267 ,92.5 ,121.4417196,31.19007944,111
岳州路371弄,4730 ,49.8 ,121.4970525,31.26367495,95
松花江路95弄,4950 ,69.7 ,121.5387313,31.30056631,71
政通路100弄,8292 ,72.1 ,121.5129904,31.3065465,115
佘山3号,11000 ,343.8 ,121.194375,31.11312018,32
欧阳路500弄,6930 ,83.5 ,121.48212,31.27499914,83
三门路485弄,4500 ,57.0 ,121.488796,31.31487591,79
曙光路25弄,3685 ,70.9 ,121.7038863,31.19510444,52
眉州路515弄,3600 ,42.9 ,121.5281674,31.26485514,84
莲中路174弄,4300 ,55.1 ,121.5538693,31.18488393,78
三门路510弄,3050 ,40.7 ,121.4860853,31.31339685,75
锦西路63弄,6600 ,65.3 ,121.5082776,31.27880252,101
梅花路169弄,3300 ,103.1 ,121.7551055,31.05320868,32
海盈路19弄,3520 ,97.8 ,121.1083588,31.15407602,36
菊泉街488弄,3850 ,70.0 ,121.3678332,31.36347796,55
沪亭苑,6233 ,97.4 ,121.3228518,31.13336503,64
盈中西路132弄,2750 ,85.9 ,121.100997,31.15285423,32
上中路458弄,3960 ,55.0 ,121.4367828,31.14109536,72
阳曲路190弄,3740 ,49.9 ,121.4555205,31.31132276,75
新华大厦,15400 ,143.9 ,121.4175386,31.20546772,107
安源小区,7799 ,77.2 ,121.4463828,31.24700478,101
陕西南路271弄,6930 ,46.2 ,121.4605006,31.2105584,150
大连路1188弄,4150 ,45.6 ,121.502932,31.27041512,91
保德路1010弄,4180 ,51.0 ,121.4472176,31.31801686,82
东体育会路119弄,3950 ,41.1 ,121.4775676,31.27593314,96
金浜路105弄,4950 ,76.2 ,121.3568599,31.20023718,65
华国家园,9350 ,124.7 ,121.510442,31.31522755,75
扬子江家园,12000 ,116.5 ,121.4659358,31.2025303,103
莘远大厦,10450 ,111.2 ,121.4265926,31.23919721,94
石泉路97弄,4033 ,40.7 ,121.4235101,31.25336829,99
眉州路50弄,2400 ,30.0 ,121.5342506,31.259552,80
塔城东路493弄,2200 ,57.9 ,121.2584688,31.3884614,38
江桥新苑,3850 ,55.8 ,121.3446433,31.25922219,69
平盛苑,12045 ,138.4 ,121.5195275,31.26501305,87
中山北一路140弄,4050 ,37.9 ,121.4731907,31.27405708,107
淡水公寓,11657 ,106.0 ,121.4697345,31.21470514,110
新宏安大厦,9680 ,100.8 ,121.4269053,31.23518554,96
龙腾苑,7000 ,101.4 ,121.5794612,31.26291925,69
海叶新苑,8800 ,108.6 ,121.4585571,31.2827928,81
施新路773弄,3300 ,89.2 ,121.7519257,31.14984972,37
南码头路144弄,2900 ,34.5 ,121.503125,31.20153796,84
瑞金南路63弄,9900 ,71.2 ,121.4637964,31.20551327,139
紫薇二村,5500 ,93.2 ,121.2929481,31.20587886,59
芷江中路413弄,3630 ,37.8 ,121.4656769,31.26190318,96
民星路600弄,4450 ,57.8 ,121.5285283,31.31395355,77
水电路62弄,7260 ,87.5 ,121.4672672,31.27564372,83
美兰湖岭域,4758 ,99.1 ,121.3541648,31.3959991,48
华漕新村,4583 ,71.6 ,121.3235547,31.22901432,64
清河路153弄,2420 ,65.4 ,121.2284156,31.37616719,37
包运大厦,6600 ,58.9 ,121.4737154,31.25859368,112
殷行路571弄,3190 ,40.9 ,121.5297596,31.329884,78
杨思路502弄,3600 ,42.4 ,121.4908085,31.16243357,85
共和新路1873弄,5500 ,56.1 ,121.4501734,31.27586206,98
闸殷路195弄,3400 ,49.3 ,121.5238696,31.33184202,69
田林体育公寓,7700 ,95.1 ,121.4243831,31.17561528,81
清河路453弄,2860 ,75.3 ,121.2302502,31.37814833,38
昌化路977弄,3600 ,35.0 ,121.439864,31.24762882,103
海虹苑,8250 ,87.8 ,121.4743905,31.28043221,94
铭源大楼,9350 ,107.5 ,121.4315578,31.1768404,87
奎照路790弄,3200 ,41.0 ,121.4646273,31.30194091,78
江浦路1275弄,3600 ,38.3 ,121.5139534,31.27263477,94
国顺路400弄,3300 ,34.0 ,121.5042087,31.29549504,97
象屿名城,5300 ,96.4 ,121.3119002,31.13334589,55
沿河泾南路23弄,2750 ,76.4 ,121.7571298,31.0472722,36
平型关路250弄,6050 ,61.7 ,121.460814,31.27191226,98
通北路22弄,3850 ,47.0 ,121.5196146,31.25503717,82
